GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
1400000US36081069300,36081069300,"Census Tract 693, Queens County, New York",2864,373,2101,404,763,302,116,154,41,36,44,70,240,171,32,24,0,11,25,22,0,11,7,10,0,11,0,11,0,11,206,132,0,11,0,11,0,11,156,109,50,77,0,11,0,11,0,11,0,11,0,11,84,128,0,11,0,11,0,11,84,128
1400000US36081069400,36081069400,"Census Tract 694, Queens County, New York",3687,299,3327,321,360,221,0,11,155,129,30,45,83,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,92,105,0,11,0,11,0,11,0,11,92,105,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081069500,36081069500,"Census Tract 695, Queens County, New York",1773,162,1339,158,434,138,31,36,66,56,20,24,64,56,48,43,0,11,0,11,0,11,0,11,0,11,35,38,13,21,171,99,35,32,0,11,0,11,74,50,26,39,0,11,14,22,22,34,0,11,0,11,34,31,9,14,0,11,0,11,25,28
1400000US36081069701,36081069701,"Census Tract 697.01, Queens County, New York",3990,400,3039,371,951,357,6,9,369,217,42,49,95,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,417,269,0,11,0,11,47,67,106,80,158,238,0,11,106,79,0,11,0,11,0,11,22,34,0,11,0,11,0,11,22,34
1400000US36081069702,36081069702,"Census Tract 697.02, Queens County, New York",3548,358,3349,378,199,92,64,64,21,25,0,11,24,27,29,46,0,11,0,11,0,11,29,46,0,11,0,11,0,11,30,21,0,11,0,11,20,22,0,11,1,3,0,11,9,14,0,11,0,11,0,11,31,46,0,11,31,46,0,11,0,11
1400000US36081070300,36081070300,"Census Tract 703, Queens County, New York",2007,273,1643,255,364,169,12,10,79,41,0,11,87,94,6,10,0,11,0,11,0,11,6,10,0,11,0,11,0,11,131,99,0,11,0,11,0,11,28,22,19,22,0,11,84,89,0,11,0,11,0,11,49,57,0,11,49,57,0,11,0,11
1400000US36081070700,36081070700,"Census Tract 707, Queens County, New York",2262,218,1827,216,435,144,6,9,73,52,12,18,140,77,13,14,0,11,13,14,0,11,0,11,0,11,0,11,0,11,171,94,16,18,0,11,40,50,37,35,51,54,0,11,27,32,0,11,0,11,0,11,20,19,8,14,0,11,0,11,12,13
1400000US36081070900,36081070900,"Census Tract 709, Queens County, New York",2555,281,2338,287,217,97,10,15,17,26,9,15,31,37,4,6,4,6,0,11,0,11,0,11,0,11,0,11,0,11,70,54,0,11,0,11,5,9,23,36,22,30,0,11,0,11,20,27,0,11,0,11,76,63,54,55,0,11,0,11,22,36
1400000US36081071100,36081071100,"Census Tract 711, Queens County, New York",5948,594,5358,611,590,252,22,35,210,152,16,26,19,31,37,57,0,16,0,16,0,16,0,16,37,57,0,16,0,16,232,164,0,16,0,16,0,16,91,90,0,16,0,16,106,115,0,16,19,31,16,27,54,69,17,27,0,16,0,16,37,63
1400000US36081071303,36081071303,"Census Tract 713.03, Queens County, New York",5318,399,4279,488,1039,460,42,62,300,208,42,62,94,84,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,380,226,0,16,0,16,0,16,134,150,77,79,19,31,93,110,14,25,43,64,0,16,181,216,58,71,0,16,0,16,123,200
1400000US36081071304,36081071304,"Census Tract 713.04, Queens County, New York",6191,664,5480,591,711,376,40,48,117,131,21,33,71,88,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,462,326,67,80,0,16,0,16,233,208,45,35,0,16,93,229,0,16,24,38,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36081071305,36081071305,"Census Tract 713.05, Queens County, New York",4841,608,3969,677,872,382,0,11,92,89,32,50,119,172,277,262,17,28,243,255,17,28,0,11,0,11,0,11,0,11,214,147,44,73,0,11,0,11,61,77,0,11,0,11,42,50,15,25,52,63,0,11,138,112,30,39,48,76,0,11,60,70
1400000US36081071306,36081071306,"Census Tract 713.06, Queens County, New York",6256,887,4723,636,1533,756,34,54,310,399,202,156,207,184,91,100,60,95,0,16,0,16,0,16,15,23,16,27,0,16,674,627,28,57,0,16,16,25,31,35,218,167,0,16,381,614,0,16,0,16,0,16,15,24,15,24,0,16,0,16,0,16
1400000US36081071600,36081071600,"Census Tract 716, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081071701,36081071701,"Census Tract 717.01, Queens County, New York",5571,1055,4931,1092,640,312,0,16,15,24,85,91,0,16,263,207,8,18,59,92,0,16,0,16,21,35,0,16,175,225,277,202,0,16,0,16,0,16,260,196,0,16,0,16,0,16,0,16,17,27,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36081071702,36081071702,"Census Tract 717.02, Queens County, New York",3865,322,3117,392,748,380,0,11,94,87,44,36,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,602,393,0,11,0,11,0,11,114,112,102,102,0,11,8,12,378,360,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081071900,36081071900,"Census Tract 719, Queens County, New York",2587,287,2171,289,416,200,7,11,76,78,16,17,15,23,77,73,0,11,0,11,0,11,77,73,0,11,0,11,0,11,194,143,0,11,6,10,50,78,84,99,0,11,0,11,0,11,0,11,54,74,0,11,31,35,0,11,9,13,0,11,22,33
1400000US36081072100,36081072100,"Census Tract 721, Queens County, New York",4751,590,3727,528,1024,390,128,150,131,96,0,11,121,174,30,47,0,11,0,11,30,47,0,11,0,11,0,11,0,11,530,330,35,57,0,11,0,11,246,236,229,203,0,11,20,34,0,11,0,11,0,11,84,87,18,27,21,34,0,11,45,73
1400000US36081072300,36081072300,"Census Tract 723, Queens County, New York",1965,207,1827,197,138,63,15,21,0,11,8,12,22,19,8,13,0,11,0,11,0,11,8,13,0,11,0,11,0,11,37,30,11,17,0,11,0,11,26,25,0,11,0,11,0,11,0,11,0,11,0,11,48,43,17,26,0,11,0,11,31,33
1400000US36081072900,36081072900,"Census Tract 729, Queens County, New York",1147,157,1057,138,90,69,11,14,8,11,0,11,11,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,49,51,34,45,0,11,0,11,9,11,6,9,0,11,0,11,0,11,0,11,0,11,11,13,6,8,0,11,0,11,5,9
1400000US36081073100,36081073100,"Census Tract 731, Queens County, New York",1501,171,1395,183,106,59,0,11,12,18,0,11,11,16,5,7,0,11,0,11,0,11,0,11,0,11,5,7,0,11,55,46,20,32,0,11,0,11,26,30,4,6,0,11,5,8,0,11,0,11,0,11,23,27,0,11,0,11,0,11,23,27
1400000US36081073700,36081073700,"Census Tract 737, Queens County, New York",1748,165,1620,159,128,71,12,19,37,44,0,11,1,2,11,19,0,11,11,19,0,11,0,11,0,11,0,11,0,11,66,33,14,21,0,11,9,14,21,23,16,17,0,11,6,10,0,11,0,11,0,11,1,2,1,2,0,11,0,11,0,11
1400000US36081073900,36081073900,"Census Tract 739, Queens County, New York",5442,490,4644,459,798,295,0,16,154,117,18,29,76,84,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,511,264,45,52,0,16,42,47,143,150,220,186,0,16,26,36,0,16,35,56,0,16,39,54,39,54,0,16,0,16,0,16
1400000US36081074100,36081074100,"Census Tract 741, Queens County, New York",3021,259,2598,308,423,160,25,38,50,52,17,19,60,66,18,29,0,11,0,11,0,11,18,29,0,11,0,11,0,11,201,123,45,57,0,11,42,58,49,43,46,56,0,11,0,11,19,30,0,11,0,11,52,48,52,48,0,11,0,11,0,11
1400000US36081074300,36081074300,"Census Tract 743, Queens County, New York",4654,584,3783,540,871,447,26,44,214,171,11,17,245,341,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,355,249,81,133,12,19,0,11,208,213,10,16,0,11,0,11,0,11,13,20,31,51,20,22,10,16,0,11,0,11,10,15
1400000US36081074500,36081074500,"Census Tract 745, Queens County, New York",3836,425,3384,441,452,279,30,49,100,53,9,14,149,190,42,56,0,11,0,11,8,14,0,11,0,11,34,54,0,11,122,101,0,11,16,25,0,11,20,22,78,94,0,11,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081074700,36081074700,"Census Tract 747, Queens County, New York",3433,557,3052,537,381,161,8,14,96,69,0,11,37,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,201,149,0,11,7,12,0,11,106,146,20,24,0,11,32,27,36,62,0,11,0,11,39,43,0,11,0,11,0,11,39,43
1400000US36081074900,36081074900,"Census Tract 749, Queens County, New York",1488,146,1395,144,93,60,23,29,31,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,39,33,0,11,0,11,15,24,12,17,12,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081075701,36081075701,"Census Tract 757.01, Queens County, New York",5053,449,4368,490,685,309,76,99,19,30,101,102,0,16,66,79,0,16,21,33,0,16,45,72,0,16,0,16,0,16,352,197,79,92,0,16,0,16,133,116,19,30,82,130,39,44,0,16,0,16,0,16,71,58,18,29,0,16,0,16,53,50
1400000US36081075702,36081075702,"Census Tract 757.02, Queens County, New York",4565,525,4205,512,360,146,14,23,61,54,28,45,48,64,22,35,0,11,0,11,0,11,0,11,0,11,22,35,0,11,120,95,43,68,0,11,0,11,40,57,3,7,0,11,34,39,0,11,0,11,0,11,67,57,26,27,0,11,0,11,41,50
1400000US36081076901,36081076901,"Census Tract 769.01, Queens County, New York",4172,766,3783,769,389,171,0,11,102,93,34,39,70,85,62,72,0,11,0,11,0,11,0,11,41,63,21,33,0,11,91,80,0,11,19,31,15,25,35,59,22,35,0,11,0,11,0,11,0,11,0,11,30,36,30,36,0,11,0,11,0,11
1400000US36081076902,36081076902,"Census Tract 769.02, Queens County, New York",1486,174,1342,171,144,77,8,13,12,16,32,41,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,86,74,8,12,0,11,0,11,49,58,15,24,0,11,14,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081077300,36081077300,"Census Tract 773, Queens County, New York",2189,262,1817,275,372,132,48,49,44,46,12,19,126,118,8,15,0,11,0,11,0,11,0,11,0,11,8,15,0,11,109,79,0,11,0,11,0,11,77,75,32,31,0,11,0,11,0,11,0,11,0,11,25,28,0,11,0,11,0,11,25,28
1400000US36081077500,36081077500,"Census Tract 775, Queens County, New York",2014,498,1819,497,195,119,11,18,113,95,0,11,24,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,47,74,0,11,0,11,0,11,47,74,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081077902,36081077902,"Census Tract 779.02, Queens County, New York",5382,495,5158,515,224,138,19,21,52,43,78,91,41,49,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,34,42,0,16,0,16,0,16,10,16,24,39,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36081077903,36081077903,"Census Tract 779.03, Queens County, New York",3130,439,2696,450,434,173,0,11,10,21,0,11,57,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,363,180,0,11,0,11,0,11,170,112,85,70,0,11,56,71,52,78,0,11,0,11,4,14,0,11,0,11,0,11,4,14
1400000US36081077904,36081077904,"Census Tract 779.04, Queens County, New York",6812,675,6248,729,564,400,0,16,52,58,0,16,13,21,28,46,0,16,0,16,0,16,0,16,0,16,28,46,0,16,471,394,15,23,0,16,5,10,147,164,221,350,0,16,15,24,0,16,0,16,68,107,0,16,0,16,0,16,0,16,0,16
1400000US36081077905,36081077905,"Census Tract 779.05, Queens County, New York",2673,297,2120,309,553,276,1,2,110,79,0,11,32,52,16,25,16,25,0,11,0,11,0,11,0,11,0,11,0,11,271,236,0,11,8,14,0,11,36,42,227,227,0,11,0,11,0,11,0,11,0,11,123,91,67,64,0,11,0,11,56,65
1400000US36081077906,36081077906,"Census Tract 779.06, Queens County, New York",3241,453,2785,459,456,330,16,25,242,235,23,24,5,9,11,17,0,11,0,11,0,11,0,11,0,11,11,17,0,11,149,199,20,31,0,11,0,11,44,55,85,141,0,11,0,11,0,11,0,11,0,11,10,15,0,11,0,11,0,11,10,15
1400000US36081077907,36081077907,"Census Tract 779.07, Queens County, New York",3186,502,2784,524,402,277,0,11,84,117,164,216,103,116,26,40,0,11,26,40,0,11,0,11,0,11,0,11,0,11,25,40,0,11,0,11,0,11,0,11,25,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081077908,36081077908,"Census Tract 779.08, Queens County, New York",4364,567,3659,652,705,248,47,47,77,60,13,26,117,105,210,233,0,11,170,230,18,29,0,11,22,34,0,11,0,11,241,170,0,11,0,11,4,7,186,156,42,67,0,11,0,11,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081078800,36081078800,"Census Tract 788, Queens County, New York",1575,219,1434,240,141,109,0,11,22,26,0,11,37,50,20,30,0,11,0,11,0,11,0,11,0,11,20,30,0,11,62,81,0,11,0,11,0,11,62,81,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081079000,36081079000,"Census Tract 790, Queens County, New York",2508,267,2236,274,272,134,22,26,92,67,0,11,61,57,13,21,0,11,0,11,0,11,0,11,13,21,0,11,0,11,70,58,0,11,0,11,0,11,43,66,27,42,0,11,0,11,0,11,0,11,0,11,14,20,0,11,0,11,0,11,14,20
1400000US36081079200,36081079200,"Census Tract 792, Queens County, New York",2599,256,2321,270,278,136,5,7,100,88,10,13,57,41,34,45,0,11,0,11,34,45,0,11,0,11,0,11,0,11,58,81,0,11,0,11,0,11,0,11,19,22,0,11,39,61,0,11,0,11,0,11,14,17,2,5,0,11,0,11,12,17
1400000US36081079300,36081079300,"Census Tract 793, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081079701,36081079701,"Census Tract 797.01, Queens County, New York",7057,694,6400,688,657,488,15,25,125,122,0,16,42,48,35,45,0,16,0,16,0,16,0,16,0,16,35,45,0,16,291,359,0,16,0,16,0,16,261,359,16,25,0,16,0,16,14,25,0,16,0,16,149,211,0,16,0,16,0,16,149,211
1400000US36081079702,36081079702,"Census Tract 797.02, Queens County, New York",4914,601,4342,603,572,331,0,11,39,31,0,11,69,98,154,224,0,11,154,224,0,11,0,11,0,11,0,11,0,11,287,192,10,16,0,11,0,11,267,186,0,11,0,11,10,18,0,11,0,11,0,11,23,37,0,11,0,11,0,11,23,37
1400000US36081079900,36081079900,"Census Tract 799, Queens County, New York",3405,379,2728,416,677,285,0,11,9,14,0,11,104,145,41,67,0,11,41,67,0,11,0,11,0,11,0,11,0,11,409,226,0,11,0,11,0,11,45,76,298,206,28,44,38,46,0,11,0,11,0,11,114,143,0,11,99,139,0,11,15,27
1400000US36081080301,36081080301,"Census Tract 803.01, Queens County, New York",4855,521,3741,490,1114,520,70,100,35,43,0,11,122,131,37,57,0,11,0,11,0,11,0,11,0,11,37,57,0,11,712,515,0,11,0,11,0,11,346,263,252,312,104,164,10,16,0,11,0,11,0,11,138,125,0,11,43,69,0,11,95,104
1400000US36081080302,36081080302,"Census Tract 803.02, Queens County, New York",3538,469,3050,499,488,185,0,11,20,22,9,13,0,11,28,34,0,11,0,11,0,11,0,11,8,13,20,31,0,11,373,168,0,11,0,11,0,11,164,144,180,146,0,11,29,45,0,11,0,11,0,11,58,71,42,66,0,11,0,11,16,25
1400000US36081080900,36081080900,"Census Tract 809, Queens County, New York",7181,762,6208,769,973,427,35,40,531,328,48,40,9,17,20,30,0,16,12,24,0,16,0,16,0,16,8,17,0,16,310,187,17,28,0,16,0,16,62,76,130,113,0,16,101,108,0,16,0,16,0,16,20,31,20,31,0,16,0,16,0,16
1400000US36081081400,36081081400,"Census Tract 814, Queens County, New York",3978,607,3381,618,597,404,0,11,136,148,0,11,430,373,31,28,0,11,0,11,12,19,10,15,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081081800,36081081800,"Census Tract 818, Queens County, New York",4381,488,3503,546,878,375,26,40,228,203,1,2,432,273,8,12,0,11,0,11,0,11,0,11,0,11,8,12,0,11,171,160,0,11,0,11,0,11,28,34,109,147,0,11,0,11,0,11,34,54,0,11,12,19,0,11,0,11,0,11,12,19
1400000US36081083700,36081083700,"Census Tract 837, Queens County, New York",5523,577,5116,607,407,246,12,19,21,22,0,16,0,16,43,66,0,16,0,16,0,16,0,16,0,16,43,66,0,16,303,235,0,16,0,16,0,16,121,101,57,85,0,16,125,185,0,16,0,16,0,16,28,31,9,13,0,16,0,16,19,28
1400000US36081083800,36081083800,"Census Tract 838, Queens County, New York",6247,583,4693,641,1554,491,55,65,436,204,12,18,318,237,133,144,38,54,0,16,95,130,0,16,0,16,0,16,0,16,555,367,14,22,0,16,0,16,144,123,155,144,0,16,228,301,0,16,14,23,0,16,45,68,45,68,0,16,0,16,0,16
1400000US36081084000,36081084000,"Census Tract 840, Queens County, New York",6455,568,5153,642,1302,310,9,16,611,277,66,84,171,137,112,86,0,16,37,56,38,44,0,16,37,47,0,16,0,16,229,152,0,16,0,16,17,28,192,151,0,16,0,16,20,30,0,16,0,16,0,16,104,98,51,56,0,16,0,16,53,80
1400000US36081084500,36081084500,"Census Tract 845, Queens County, New York",4484,541,4049,581,435,274,0,11,29,46,11,18,28,45,126,199,0,11,0,11,0,11,0,11,0,11,126,199,0,11,241,173,0,11,0,11,0,11,148,130,67,106,0,11,26,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081084601,36081084601,"Census Tract 846.01, Queens County, New York",2671,353,2084,315,587,244,27,44,49,43,0,11,259,196,88,100,0,11,52,83,0,11,0,11,0,11,36,52,0,11,124,116,0,11,0,11,21,33,52,83,6,9,0,11,0,11,0,11,0,11,45,75,40,63,0,11,0,11,0,11,40,63
1400000US36081084602,36081084602,"Census Tract 846.02, Queens County, New York",1256,343,871,283,385,197,67,105,65,57,19,17,141,132,11,11,0,11,0,11,0,11,0,11,5,11,6,11,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,7,0,11,78,78,0,11,0,11,0,11,78,78
1400000US36081084900,36081084900,"Census Tract 849, Queens County, New York",7392,1027,6108,936,1284,657,0,16,36,44,0,16,411,612,271,206,14,22,107,154,0,16,0,16,0,16,150,179,0,16,513,251,0,16,0,16,0,16,315,214,32,36,74,136,92,118,0,16,0,16,0,16,53,48,0,16,0,16,0,16,53,48
1400000US36081085300,36081085300,"Census Tract 853, Queens County, New York",4526,595,4280,601,246,166,21,37,23,38,23,38,4,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,175,156,0,11,0,11,44,71,113,135,18,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081085500,36081085500,"Census Tract 855, Queens County, New York",6375,668,5264,625,1111,452,36,48,72,68,17,28,212,288,239,248,0,16,0,16,0,16,0,16,0,16,239,248,0,16,535,364,17,27,0,16,0,16,167,136,333,289,0,16,18,29,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36081085700,36081085700,"Census Tract 857, Queens County, New York",5753,469,4835,512,918,309,80,122,86,86,30,27,85,98,96,121,0,16,0,16,0,16,0,16,0,16,96,121,0,16,524,238,0,16,0,16,0,16,217,159,99,94,45,73,163,136,0,16,0,16,0,16,17,13,8,12,0,16,0,16,9,13
1400000US36081085900,36081085900,"Census Tract 859, Queens County, New York",5267,527,4626,472,641,298,132,173,7,7,0,16,63,113,254,229,0,16,0,16,188,170,0,16,0,16,66,60,0,16,183,94,37,78,0,16,0,16,146,115,0,16,0,16,0,16,0,16,0,16,0,16,2,4,0,16,0,16,0,16,2,4
1400000US36081086100,36081086100,"Census Tract 861, Queens County, New York",2178,239,1792,247,386,151,24,33,35,26,5,7,53,52,56,57,0,11,0,11,0,11,30,47,0,11,26,34,0,11,163,103,0,11,0,11,0,11,53,41,74,90,0,11,36,43,0,11,0,11,0,11,50,69,0,11,50,69,0,11,0,11
1400000US36081086300,36081086300,"Census Tract 863, Queens County, New York",6845,746,5630,733,1215,425,189,249,0,16,0,16,61,95,126,208,0,16,0,16,0,16,0,16,0,16,126,208,0,16,824,364,0,16,34,56,0,16,147,169,178,283,0,16,464,145,0,16,1,2,0,16,15,23,0,16,0,16,0,16,15,23
1400000US36081086400,36081086400,"Census Tract 864, Queens County, New York",2887,259,1816,302,1071,245,77,85,395,152,0,11,256,136,68,69,22,35,0,11,32,53,0,11,14,22,0,11,0,11,244,138,14,21,5,8,0,11,17,23,108,87,0,11,88,101,0,11,12,17,0,11,31,36,0,11,0,11,0,11,31,36
1400000US36081086500,36081086500,"Census Tract 865, Queens County, New York",4381,475,3942,458,439,233,28,44,48,56,55,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,308,228,0,11,0,11,0,11,210,205,0,11,48,76,50,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081086900,36081086900,"Census Tract 869, Queens County, New York",2350,339,2065,321,285,188,96,148,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,189,119,0,11,0,11,0,11,179,117,0,11,0,11,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081087100,36081087100,"Census Tract 871, Queens County, New York",2316,343,1853,366,463,174,3,6,139,94,6,9,147,111,44,43,0,11,7,10,37,42,0,11,0,11,0,11,0,11,124,84,0,11,0,11,7,10,13,21,104,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081088400,36081088400,"Census Tract 884, Queens County, New York",7279,848,6397,784,882,449,129,185,400,236,65,80,97,134,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,171,149,0,16,0,16,0,16,51,82,54,86,0,16,66,82,0,16,0,16,0,16,20,28,18,28,0,16,0,16,2,4
1400000US36081088901,36081088901,"Census Tract 889.01, Queens County, New York",10346,1174,8181,905,2165,927,270,433,526,413,20,34,568,656,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,386,352,54,166,0,18,20,33,285,337,0,18,0,18,27,43,0,18,0,18,0,18,395,396,178,192,0,18,0,18,217,346
1400000US36081089200,36081089200,"Census Tract 892, Queens County, New York",8047,744,7157,783,890,538,0,16,208,149,18,28,118,125,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,290,360,0,16,16,27,0,16,0,16,245,354,0,16,18,28,0,16,11,19,0,16,256,306,56,96,181,290,0,16,19,30
1400000US36081090700,36081090700,"Census Tract 907, Queens County, New York",1212,210,953,191,259,140,0,11,14,14,0,11,41,61,29,39,0,11,0,11,0,11,0,11,0,11,29,39,0,11,160,123,0,11,0,11,0,11,38,30,108,119,0,11,0,11,0,11,14,22,0,11,15,23,0,11,15,23,0,11,0,11
1400000US36081091601,36081091601,"Census Tract 916.01, Queens County, New York",4006,496,3945,497,61,64,0,11,20,22,1,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,40,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,40,60,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081091602,36081091602,"Census Tract 916.02, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081091800,36081091800,"Census Tract 918, Queens County, New York",8,11,8,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081091900,36081091900,"Census Tract 919, Queens County, New York",6317,642,4140,567,2177,546,133,193,240,133,53,45,433,288,415,304,0,16,0,16,43,67,55,89,0,16,317,279,0,16,809,346,0,16,69,108,0,16,379,266,305,200,14,15,11,17,0,16,31,38,0,16,94,72,46,42,0,16,0,16,48,44
1400000US36081092200,36081092200,"Census Tract 922, Queens County, New York",2088,192,1999,190,89,60,5,8,44,49,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,39,0,11,0,11,28,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,9,5,9,0,11,0,11,0,11
1400000US36081092500,36081092500,"Census Tract 925, Queens County, New York",3821,517,2059,438,1762,505,256,236,180,131,59,85,224,173,342,282,0,11,117,186,9,15,0,11,0,11,195,218,21,29,669,357,0,11,32,52,0,11,328,276,171,162,0,11,44,48,45,59,49,77,0,11,32,37,0,11,0,11,0,11,32,37
1400000US36081092800,36081092800,"Census Tract 928, Queens County, New York",3283,332,3270,335,13,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,22,0,11,0,11,0,11,13,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081092900,36081092900,"Census Tract 929, Queens County, New York",6716,630,3905,697,2811,719,392,421,371,292,0,16,224,175,287,350,0,16,287,350,0,16,0,16,0,16,0,16,0,16,1506,621,45,73,223,362,0,16,729,450,509,360,0,16,0,16,0,16,0,16,0,16,31,50,0,16,0,16,0,16,31,50
1400000US36081093401,36081093401,"Census Tract 934.01, Queens County, New York",3809,583,3384,488,425,329,26,32,191,237,43,59,5,11,98,126,0,11,81,122,17,28,0,11,0,11,0,11,0,11,62,64,0,11,56,63,0,11,6,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081093402,36081093402,"Census Tract 934.02, Queens County, New York",3841,460,3487,434,354,208,11,17,151,139,0,11,33,51,97,150,0,11,0,11,0,11,0,11,0,11,97,150,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,62,56,22,24,40,51,0,11,0,11
1400000US36081093800,36081093800,"Census Tract 938, Queens County, New York",5396,661,4285,537,1111,436,2,6,496,439,49,42,144,207,115,160,0,16,20,31,0,16,0,16,0,16,95,157,0,16,33,32,0,16,0,16,0,16,21,27,12,18,0,16,0,16,0,16,0,16,0,16,272,219,262,218,0,16,0,16,10,19
